position;time;model;response;gpu;diff_time;norm_time
26;10.425166845321655;openai/gpt-oss-120b;;H100-NVL;0.6895034313201904;0.016623300062901167
27;10.527132511138916;openai/gpt-oss-120b;;H100-NVL;0.10196566581726074;0.01694849845513522
25;10.577625036239624;openai/gpt-oss-120b;;H100-NVL;0.05049252510070801;0.01710953391595411
28;11.582298994064333;openai/gpt-oss-120b;;H100-NVL;1.0046739578247088;0.020313733615778075
29;12.722793340682983;openai/gpt-oss-120b;;H100-NVL;1.1404943466186506;0.023951104341499628
30;13.217596530914308;openai/gpt-oss-120b;;H100-NVL;0.494803190231325;0.02552917673131644
33;13.60285711288452;openai/gpt-oss-120b;;H100-NVL;0.3852605819702113;0.02675788563880694
31;13.634769439697266;openai/gpt-oss-120b;;H100-NVL;0.03191232681274592;0.026859663401829166
34;13.817872285842896;openai/gpt-oss-120b;;H100-NVL;0.18310284614562988;0.027443632041692236
32;14.051274061203005;openai/gpt-oss-120b;;H100-NVL;0.2334017753601092;0.028188018708354225
35;14.428606271743774;openai/gpt-oss-120b;;H100-NVL;0.3773322105407697;0.029391441715721153
36;14.44537115097046;openai/gpt-oss-120b;;H100-NVL;0.016764879226686347;0.029444909829000453
37;14.516084432601929;openai/gpt-oss-120b;;H100-NVL;0.07071328163146795;0.02967043520866462
38;14.584883213043211;openai/gpt-oss-120b;;H100-NVL;0.0687987804412824;0.029889854682934175
40;14.91952419281006;openai/gpt-oss-120b;;H100-NVL;0.33464097976684926;0.030957122843481854
41;14.983344078063965;openai/gpt-oss-120b;;H100-NVL;0.06381988525390447;0.031160663161791807
39;14.985561609268188;openai/gpt-oss-120b;;H100-NVL;0.002217531204223633;0.031167735518712762
43;15.010104417800903;openai/gpt-oss-120b;;H100-NVL;0.024542808532714844;0.03124600972809272
42;15.147011518478394;openai/gpt-oss-120b;;H100-NVL;0.13690710067749023;0.03168264659667882
45;15.19392228126526;openai/gpt-oss-120b;;H100-NVL;0.04691076278686701;0.0318322587677414
44;15.465662717819214;openai/gpt-oss-120b;;H100-NVL;0.2717404365539533;0.03269891866118728
46;15.516075372695925;openai/gpt-oss-120b;;H100-NVL;0.05041265487671076;0.0328596993924536
47;15.739294528961182;openai/gpt-oss-120b;;H100-NVL;0.223219156265257;0.033571610702515534
48;16.715867042541504;openai/gpt-oss-120b;;H100-NVL;0.9765725135803223;0.03668618666071546
49;17.242196559906006;openai/gpt-oss-120b;;H100-NVL;0.526329517364502;0.03836480574744814
53;17.440413236618042;openai/gpt-oss-120b;;H100-NVL;0.19821667671203613;0.038996976822526036
50;17.486178874969482;openai/gpt-oss-120b;;H100-NVL;0.04576563835144043;0.039142936856152714
52;17.51379632949829;openai/gpt-oss-120b;;H100-NVL;0.027617454528808594;0.0392310170127268
56;17.575533866882324;openai/gpt-oss-120b;;H100-NVL;0.0617375373840332;0.039427916113388375
51;17.60516381263733;openai/gpt-oss-120b;;H100-NVL;0.029629945755004883;0.039522414694300685
55;17.970702648162842;openai/gpt-oss-120b;;H100-NVL;0.3655388355255127;0.04068822517235948
57;18.010688066482544;openai/gpt-oss-120b;;H100-NVL;0.03998541831970215;0.04081575039024681
54;18.098337173461918;openai/gpt-oss-120b;;H100-NVL;0.08764910697937367;0.04109528908047148
58;18.303307056427;openai/gpt-oss-120b;;H100-NVL;0.20496988296508079;0.041748998109509786
59;20.665251970291138;openai/gpt-oss-120b;;H100-NVL;2.3619449138641393;0.049281932675058336
60;20.86443662643433;openai/gpt-oss-120b;;H100-NVL;0.19918465614319203;0.04991719092023613
61;20.92174458503723;openai/gpt-oss-120b;;H100-NVL;0.05730795860290172;0.05009996279595044
62;21.19279837608337;openai/gpt-oss-120b;;H100-NVL;0.271053791046139;0.050964432775630876
64;21.84134531021118;openai/gpt-oss-120b;;H100-NVL;0.6485469341278112;0.05303283902371704
66;21.871914625167847;openai/gpt-oss-120b;;H100-NVL;0.03056931495666504;0.05313033352832234
