position;time;model;response;gpu;diff_time;norm_time
119;71.77087235450745;openai/gpt-oss-120b;;H100-NVL;1.820509672164917;0.33118787361810226
120;72.3593339920044;openai/gpt-oss-120b;;H100-NVL;0.5884616374969482;0.3341160201052565
121;72.48512983322144;openai/gpt-oss-120b;;H100-NVL;0.12579584121704102;0.3347419719551087
123;72.49482107162476;openai/gpt-oss-120b;;H100-NVL;0.009691238403320312;0.3347901949213628
122;72.52732729911804;openai/gpt-oss-120b;;H100-NVL;0.03250622749328613;0.3349519437759695
124;72.7277512550354;openai/gpt-oss-120b;;H100-NVL;0.2004239559173584;0.33594924022669015
125;72.87000274658203;openai/gpt-oss-120b;;H100-NVL;0.14225149154663086;0.33665707431258984
126;73.4398865699768;openai/gpt-oss-120b;;H100-NVL;0.5698838233947754;0.33949277881604284
127;73.56319379806519;openai/gpt-oss-120b;;H100-NVL;0.1233072280883789;0.3401063474902958
128;74.49865555763245;openai/gpt-oss-120b;;H100-NVL;0.9354617595672607;0.34476114381108086
129;75.43135523796082;openai/gpt-oss-120b;;H100-NVL;0.9326996803283691;0.34940219620684987
130;76.18221020698547;openai/gpt-oss-120b;;H100-NVL;0.7508549690246582;0.35313840125373064
131;77.6724009513855;openai/gpt-oss-120b;;H100-NVL;1.4901907444000244;0.36055349259590375
132;79.81576466560364;openai/gpt-oss-120b;;H100-NVL;2.1433637142181396;0.37121872976782416
133;80.66678738594055;openai/gpt-oss-120b;;H100-NVL;0.8510227203369141;0.3754533629711753
134;81.52404737472534;openai/gpt-oss-120b;;H100-NVL;0.85725998878479;0.379719032412968
136;82.3607497215271;openai/gpt-oss-120b;;H100-NVL;0.8367023468017578;0.38388240837746146
135;82.56435751914978;openai/gpt-oss-120b;;H100-NVL;0.20360779762268066;0.38489554741555065
137;83.69681191444397;openai/gpt-oss-120b;;H100-NVL;1.1324543952941895;0.39053056616298804
139;84.29223394393921;openai/gpt-oss-120b;;H100-NVL;0.5954220294952393;0.39349334710391176
140;84.50755715370178;openai/gpt-oss-120b;;H100-NVL;0.21532320976257324;0.3945647812639207
138;84.57017183303833;openai/gpt-oss-120b;;H100-NVL;0.06261467933654785;0.39487634779886677
141;84.77863931655884;openai/gpt-oss-120b;;H100-NVL;0.2084674835205078;0.39591366831503993
143;85.18459367752075;openai/gpt-oss-120b;;H100-NVL;0.40595436096191406;0.39793367057219936
142;85.57065296173096;openai/gpt-oss-120b;;H100-NVL;0.3860592842102051;0.39985467623316606
144;86.3198516368866;openai/gpt-oss-120b;;H100-NVL;0.7491986751556396;0.403582639670458
145;86.69833517074585;openai/gpt-oss-120b;;H100-NVL;0.37848353385925293;0.40546594889487864
147;86.97147798538208;openai/gpt-oss-120b;;H100-NVL;0.27314281463623047;0.4068250896140094
146;87.02396941184998;openai/gpt-oss-120b;;H100-NVL;0.05249142646789551;0.4070862835070752
148;87.19317746162415;openai/gpt-oss-120b;;H100-NVL;0.16920804977416992;0.4079282516575428
150;87.92537951469421;openai/gpt-oss-120b;;H100-NVL;0.7322020530700684;0.4115716410188337
149;87.95562720298767;openai/gpt-oss-120b;;H100-NVL;0.03024768829345703;0.4117221515306111
151;88.40606093406677;openai/gpt-oss-120b;;H100-NVL;0.45043373107910156;0.4139634802142704
153;89.96315336227417;openai/gpt-oss-120b;;H100-NVL;1.5570924282073975;0.42171146994427816
152;90.13195538520812;openai/gpt-oss-120b;;H100-NVL;0.16880202293394575;0.4225514177318365
154;90.21296191215517;openai/gpt-oss-120b;;H100-NVL;0.0810065269470499;0.42295450089342634
155;90.9266278743744;openai/gpt-oss-120b;;H100-NVL;0.7136659622192383;0.4265056558831764
156;91.09217238426208;openai/gpt-oss-120b;;H100-NVL;0.1655445098876811;0.4273293944996088
157;91.58150458335876;openai/gpt-oss-120b;;H100-NVL;0.4893321990966797;0.4297642794071977
158;92.1078827381134;openai/gpt-oss-120b;;H100-NVL;0.5263781547546387;0.4323835025587961
159;92.3180034160614;openai/gpt-oss-120b;;H100-NVL;0.21012067794799805;0.4334290492619405
160;93.06134700775146;openai/gpt-oss-120b;;H100-NVL;0.7433435916900635;0.4371278781881798
161;93.42122101783752;openai/gpt-oss-120b;;H100-NVL;0.35987401008605957;0.4389185876436573
162;93.59309887886047;openai/gpt-oss-120b;;H100-NVL;0.17187786102294922;0.43977384059967783
163;93.9536292552948;openai/gpt-oss-120b;;H100-NVL;0.36053037643432617;0.4415678160910267
164;94.35166263580322;openai/gpt-oss-120b;;H100-NVL;0.39803338050842285;0.4435484040693074
165;94.36559653282166;openai/gpt-oss-120b;;H100-NVL;0.013933897018432617;0.44361773822638256
166;94.51236295700072;openai/gpt-oss-120b;;H100-NVL;0.14676642417906294;0.444348038320744
167;94.83951878547668;openai/gpt-oss-120b;;H100-NVL;0.32715582847596636;0.4459759442518403
169;95.39513969421388;openai/gpt-oss-120b;;H100-NVL;0.5556209087371968;0.44874067742803936
171;95.39618062973022;openai/gpt-oss-120b;;H100-NVL;0.001040935516343211;0.44874585705485154
168;95.56523442268372;openai/gpt-oss-120b;;H100-NVL;0.1690537929534912;0.44958705763350343
170;95.78738236427309;openai/gpt-oss-120b;;H100-NVL;0.22214794158936968;0.45069245121117196
173;96.54715156555176;openai/gpt-oss-120b;;H100-NVL;0.7597692012786723;0.45447301289270325
172;96.644779920578;openai/gpt-oss-120b;;H100-NVL;0.09762835502624512;0.4549588051799162
174;97.5690460205078;openai/gpt-oss-120b;;H100-NVL;0.9242660999297954;0.459557892633122
175;97.92999482154846;openai/gpt-oss-120b;;H100-NVL;0.3609488010406636;0.4613539501778506
176;98.63568377494812;openai/gpt-oss-120b;;H100-NVL;0.7056889533996582;0.4648654120952495
177;98.678861618042;openai/gpt-oss-120b;;H100-NVL;0.04317784309388628;0.4650802622087013
179;98.68243384361269;openai/gpt-oss-120b;;H100-NVL;0.003572225570678711;0.46509803736869404
178;98.84641408920288;openai/gpt-oss-120b;;H100-NVL;0.16398024559019575;0.4659139923086456
180;99.15463709831238;openai/gpt-oss-120b;;H100-NVL;0.30822300910949707;0.4674476897731447
181;99.63055515289308;openai/gpt-oss-120b;;H100-NVL;0.4759180545807027;0.46981582677799916
182;100.42726254463196;openai/gpt-oss-120b;;H100-NVL;0.7967073917388774;0.4737801904709885
183;100.45554113388062;openai/gpt-oss-120b;;H100-NVL;0.028278589248657227;0.47392090287515193
184;101.27979373931883;openai/gpt-oss-120b;;H100-NVL;0.8242526054382182;0.4780223297437031
185;101.74448704719543;openai/gpt-oss-120b;;H100-NVL;0.4646933078766011;0.48033461314564363
187;102.42211198806764;openai/gpt-oss-120b;;H100-NVL;0.6776249408722066;0.4837064303785611
186;102.42742800712584;openai/gpt-oss-120b;;H100-NVL;0.005316019058199117;0.4837328825405017
188;104.67177534103394;openai/gpt-oss-120b;;H100-NVL;2.2443473339080953;0.49490060757639404
190;104.98362803459167;openai/gpt-oss-120b;;H100-NVL;0.31185269355773926;0.4964523661124896
189;105.4813928604126;openai/gpt-oss-120b;;H100-NVL;0.49776482582092285;0.4989292112172209
191;107.09111380577087;openai/gpt-oss-120b;;H100-NVL;1.6097209453582764;0.5069390769945356
192;107.90428566932678;openai/gpt-oss-120b;;H100-NVL;0.8131718635559082;0.510985366818715
194;108.09799671173096;openai/gpt-oss-120b;;H100-NVL;0.1937110424041748;0.5119492602523659
193;108.10598468780518;openai/gpt-oss-120b;;H100-NVL;0.00798797607421875;0.5119890078970564
195;108.1670470237732;openai/gpt-oss-120b;;H100-NVL;0.06106233596801758;0.5122928500732817
196;108.97663283348083;openai/gpt-oss-120b;;H100-NVL;0.8095858097076416;0.5163212959288667
197;109.37812089920044;openai/gpt-oss-120b;;H100-NVL;0.4014880657196045;0.5183190741940255
198;109.71567845344543;openai/gpt-oss-120b;;H100-NVL;0.3375575542449951;0.519998738429878
199;110.94494438171388;openai/gpt-oss-120b;;H100-NVL;1.2292659282684468;0.5261154850116062
200;111.76891899108888;openai/gpt-oss-120b;;H100-NVL;0.823974609375;0.5302155285899918
201;111.9583592414856;openai/gpt-oss-120b;;H100-NVL;0.1894402503967143;0.5311581708429078
202;112.37555360794067;openai/gpt-oss-120b;;H100-NVL;0.4171943664550781;0.533234102629714
203;113.197167634964;openai/gpt-oss-120b;;H100-NVL;0.8216140270233296;0.5373224001052439
205;113.9838662147522;openai/gpt-oss-120b;;H100-NVL;0.7866985797881938;0.54123696060685
204;114.18490958213806;openai/gpt-oss-120b;;H100-NVL;0.20104336738586426;0.5422373392083857
206;114.80422639846802;openai/gpt-oss-120b;;H100-NVL;0.619316816329956;0.5453190190403722
207;114.8788595199585;openai/gpt-oss-120b;;H100-NVL;0.07463312149047852;0.5456903885546998
208;114.97018909454346;openai/gpt-oss-120b;;H100-NVL;0.09132957458496094;0.5461448385238291
209;115.43900656700134;openai/gpt-oss-120b;;H100-NVL;0.46881747245788574;0.5484776434980551
210;116.06560277938844;openai/gpt-oss-120b;;H100-NVL;0.6265962123870992;0.5515955451270715
211;116.75105214118958;openai/gpt-oss-120b;;H100-NVL;0.6854493618011333;0.5550062961650106
213;117.24255299568176;openai/gpt-oss-120b;;H100-NVL;0.4915008544921875;0.5574519721595177
212;117.26471281051636;openai/gpt-oss-120b;;H100-NVL;0.022159814834594727;0.5575622379437749
215;117.61104011535645;openai/gpt-oss-120b;;H100-NVL;0.3463273048400879;0.5592855398830255
214;117.86189103126526;openai/gpt-oss-120b;;H100-NVL;0.2508509159088135;0.5605337575771171
216;118.4382004737854;openai/gpt-oss-120b;;H100-NVL;0.5763094425201416;0.5634014355396214
217;119.68797540664671;openai/gpt-oss-120b;;H100-NVL;1.249774932861314;0.5696202335821874
218;119.77887535095216;openai/gpt-oss-120b;;H100-NVL;0.09089994430544834;0.5700725457392426
220;119.91337943077087;openai/gpt-oss-120b;;H100-NVL;0.13450407981871138;0.5707418292128508
219;119.914626121521;openai/gpt-oss-120b;;H100-NVL;0.0012466907501220703;0.5707480326642024
221;120.08949089050292;openai/gpt-oss-120b;;H100-NVL;0.17486476898191938;0.5716181482781945
224;120.4227261543274;openai/gpt-oss-120b;;H100-NVL;0.3332352638244913;0.5732763050805887
222;120.42922163009644;openai/gpt-oss-120b;;H100-NVL;0.006495475769028758;0.5733086261417141
223;120.64824151992798;openai/gpt-oss-120b;;H100-NVL;0.21901988983154297;0.5743984547391313
225;120.84203290939332;openai/gpt-oss-120b;;H100-NVL;0.19379138946534624;0.5753627479744853
226;121.09900665283205;openai/gpt-oss-120b;;H100-NVL;0.2569737434387207;0.5766414324565216
228;123.06107544898988;openai/gpt-oss-120b;;H100-NVL;1.962068796157837;0.5864045580146497
227;123.17356419563292;openai/gpt-oss-120b;;H100-NVL;0.11248874664303798;0.586964294635253
229;123.72444009780884;openai/gpt-oss-120b;;H100-NVL;0.5508759021759175;0.5897054169702203
230;124.06904911994934;openai/gpt-oss-120b;;H100-NVL;0.34460902214050293;0.5914201688475295
231;124.65102124214172;openai/gpt-oss-120b;;H100-NVL;0.5819721221923828;0.5943160239324383
232;125.043208360672;openai/gpt-oss-120b;;H100-NVL;0.39218711853027344;0.5962675212948089
233;185.73654651641849;openai/gpt-oss-120b;;H100-NVL;60.69333815574649;0.8982735886237647
234;188.24274468421936;openai/gpt-oss-120b;;H100-NVL;2.506198167800875;0.9107442662237069
235;194.93193101882932;openai/gpt-oss-120b;;H100-NVL;6.689186334609957;0.9440292184100922
236;195.2712399959564;openai/gpt-oss-120b;;H100-NVL;0.3393089771270752;0.9457175976112593
237;196.1593918800354;openai/gpt-oss-120b;;H100-NVL;0.8881518840790079;0.9501369830965856
241;200.580144405365;openai/gpt-oss-120b;;H100-NVL;4.42075252532959;0.9721343575264336
242;200.61687779426572;openai/gpt-oss-120b;;H100-NVL;0.036733388900728414;0.972317140458773
238;200.6415648460388;openai/gpt-oss-120b;;H100-NVL;0.02468705177307129;0.9724399816081722
239;200.8274476528168;openai/gpt-oss-120b;;H100-NVL;0.18588280677801094;0.9733649222551184
240;201.0112581253052;openai/gpt-oss-120b;;H100-NVL;0.18381047248840332;0.9742795511026477
244;203.69010639190677;openai/gpt-oss-120b;;H100-NVL;2.6788482666015625;0.98760932426311
243;203.71490931510925;openai/gpt-oss-120b;;H100-NVL;0.024802923202486227;0.9877327419811374
245;204.14251923561096;openai/gpt-oss-120b;;H100-NVL;0.427609920501709;0.9898605008813016
246;204.54579877853396;openai/gpt-oss-120b;;H100-NVL;0.40327954292300205;0.9918671934194491
247;205.06133460998532;openai/gpt-oss-120b;;H100-NVL;0.5155358314513592;0.9944324658818774
248;205.2135121822357;openai/gpt-oss-120b;;H100-NVL;0.1521775722503662;0.9951896914939052
249;206.18022680282596;openai/gpt-oss-120b;;H100-NVL;0.9667146205902668;1.0
0;4.875029563903809;openai/gpt-oss-120b;;H100-NVL;0.0;0.0
2;5.172467231750488;openai/gpt-oss-120b;;H100-NVL;0.2974376678466797;0.001358759636639688
3;5.209009408950806;openai/gpt-oss-120b;;H100-NVL;0.03654217720031738;0.0015256922103590344
4;5.230542182922363;openai/gpt-oss-120b;;H100-NVL;0.021532773971557617;0.0016240585818722744
1;5.265461683273315;openai/gpt-oss-120b;;H100-NVL;0.03491950035095215;0.00178357841657242
6;5.274179935455322;openai/gpt-oss-120b;;H100-NVL;0.008718252182006836;0.0018234052792987076
5;5.3170249462127686;openai/gpt-oss-120b;;H100-NVL;0.04284501075744629;0.0020191305607335387
7;5.512263774871826;openai/gpt-oss-120b;;H100-NVL;0.19523882865905762;0.0029110237826219135
8;5.797800779342651;openai/gpt-oss-120b;;H100-NVL;0.2855370044708252;0.004215418613480908
12;6.307486295700073;openai/gpt-oss-120b;;H100-NVL;0.5096855163574219;0.006543772355695247
10;6.520041942596436;openai/gpt-oss-120b;;H100-NVL;0.2125556468963632;0.007514772550907544
13;6.536601781845093;openai/gpt-oss-120b;;H100-NVL;0.01655983924865634;0.007590421480389853
9;6.568195343017578;openai/gpt-oss-120b;;H100-NVL;0.03159356117248535;0.00773474770514027
11;6.827558517456055;openai/gpt-oss-120b;;H100-NVL;0.25936317443847656;0.00891957481600707
14;6.939267158508301;openai/gpt-oss-120b;;H100-NVL;0.1117086410522461;0.00942988406373794
17;7.060793161392212;openai/gpt-oss-120b;;H100-NVL;0.12152600288391113;0.00998504114493834
18;7.163864135742188;openai/gpt-oss-120b;;H100-NVL;0.10307097434997647;0.010455891661854252
15;7.199700593948364;openai/gpt-oss-120b;;H100-NVL;0.03583645820617587;0.010619600358480318
19;7.277768850326538;openai/gpt-oss-120b;;H100-NVL;0.07806825637817383;0.010976233048742604
16;7.489315986633301;openai/gpt-oss-120b;;H100-NVL;0.2115471363067627;0.011942626149324979
21;8.309845924377441;openai/gpt-oss-120b;;H100-NVL;0.8205299377441406;0.01569098447976991
20;8.351695537567139;openai/gpt-oss-120b;;H100-NVL;0.041849613189697266;0.01588216256969649
22;8.477840185165405;openai/gpt-oss-120b;;H100-NVL;0.1261446475982666;0.01645841861949518
26;8.583154439926147;openai/gpt-oss-120b;;H100-NVL;0.10531425476074219;0.01693951692680657
23;8.61736249923706;openai/gpt-oss-120b;;H100-NVL;0.034208059310913086;0.017095786744869442
24;8.696496486663818;openai/gpt-oss-120b;;H100-NVL;0.07913398742675781;0.01745728792520164
25;8.73865818977356;openai/gpt-oss-120b;;H100-NVL;0.04216170310974121;0.01764989170942386
28;9.046956062316896;openai/gpt-oss-120b;;H100-NVL;0.30829787254333674;0.019058263111427002
27;9.171123504638672;openai/gpt-oss-120b;;H100-NVL;0.12416744232177557;0.019625486859626177
29;9.56006407737732;openai/gpt-oss-120b;;H100-NVL;0.38894057273864746;0.021402251568396053
31;10.979350090026855;openai/gpt-oss-120b;;H100-NVL;1.4192860126495361;0.027885857228690376
32;11.04500412940979;openai/gpt-oss-120b;;H100-NVL;0.06565403938293457;0.02818577908909801
30;11.057552337646484;openai/gpt-oss-120b;;H100-NVL;0.012548208236694336;0.02824310201994132
33;11.131283044815063;openai/gpt-oss-120b;;H100-NVL;0.0737307071685791;0.028579919846704292
34;12.573620080947876;openai/gpt-oss-120b;;H100-NVL;1.4423370361328125;0.035168827570853066
